rapport;compen;n;type_pertuB1;type_pertuB;sp_pertu;I_old;I;I_Irecymax;lessi;lambda;D;a2;a3;a4;a5;b2;b3;b4;b5;alpha3;m;Eq_B1;Eq_B2;recy_tot;recy_mort;recy_no_convertie;recy_B2;recy_mort_B2;recy_noconvers_B2;VC_11;VC_21;VC_12;VC_22;R_11;R_21;R_12;R_22;VP;fluxEq_I;fluxEq_mortB1;fluxEq_huntB1;fluxEq_recyB2;fluxEq_mortB2;fluxEq_prelB2;J11;J12;J21;J22;J_inverse11;J_inverse12;J_inverse21;J_inverse22;supp
0.0;1.0;1.0;1.0;1.0;2.0;0.05;313291.18924050627;0.5500000877777779;0.1;0.45;1.58e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;569620.2531645569;256329.1139240506;256329.1139240506;0.0;256329.1139240506;256329.1139240506;0.0;6.2873743885437155e-06;-49.39884283188057;-49.39884283188058;388118753.6657817;1.0;-0.9999995413614724;-0.9999995413614725;1.0;-1.045000120277615;313291.18924050627;0.05;569620.2531645569;256329.1139240506;569620.2531645568;569620.2531645569;-1139240.606329114;-0.14500000000000002;1139240.5063291139;-0.8999999999999998;-7.559808040933172e-07;1.217969073261456e-07;-0.9569377267004017;-0.9569378106982689;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;569620.3031645569;1.000000087777778;0.1;0.0;1.58e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;569620.2531645569;0.0;0.0;0.0;0.0;0.0;0.0;0.00016447353300067162;-187.37492746077666;-187.3749274607767;213465481.98363468;1.0;-0.9999991661122658;-0.9999991661122659;1.0;-1.9000015800038828;569620.3031645569;0.049999999999999996;569620.2531645568;0.0;569620.2531645568;569620.2531645568;-1139240.606329114;-0.9999999999999999;1139240.5063291139;-0.8999999999999999;-4.157894563961226e-07;4.6198828488458064e-07;-0.5263157675900286;-0.5263158137888572;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;45000.04999999999;0.1000001111111111;0.1;0.9;2e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5000000000000001;450000.0000000001;405000.00000000023;405000.00000000023;0.0;405000.00000000023;405000.00000000023;0.0;0.0008291104844969692;1050.9852379694653;1050.9852379694655;1332235237.9694655;1.0;0.9999998944444288;0.999999894444429;1.0;-0.1899999290000487;45000.04999999999;0.05000000000000002;450000.00000000023;405000.00000000023;450000.00000000023;450000.00000000023;-900000.1000000002;0.7100000000000004;900000.0000000002;-0.9000000000000002;-5.263155124655202e-06;-4.152044598339106e-06;-5.263155124655202;-5.263155709450216;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;247500.05;0.5500001111111111;0.1;0.45;2e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;450000.0;202499.99999999997;202499.99999999997;0.0;202499.99999999997;202499.99999999997;0.0;6.287372795142213e-06;-39.025076857691516;-39.02507685769151;242224923.14230853;1.0;-0.9999994194450232;-0.999999419445023;1.0;-1.0450001522501842;247500.05;0.05;450000.0;202499.99999999997;449999.99999999994;450000.0;-900000.1;-0.14500000000000002;900000.0;-0.8999999999999998;-9.56937707470076e-07;1.5417329731462338e-07;-0.9569377074700759;-0.9569378137964879;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;450000.04999999993;1.000000111111111;0.1;0.0;2e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;450000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016447349280569173;-148.02615997247185;-148.02615997247187;133223840.02752818;1.0;-0.9999989444462946;-0.9999989444462948;1.0;-1.900002000006222;450000.04999999993;0.049999999999999996;449999.99999999994;0.0;449999.99999999994;449999.99999999994;-900000.1;-0.9999999999999999;900000.0;-0.8999999999999999;-5.263157617728547e-07;5.847952908587274e-07;-0.5263157617728547;-0.5263158202523838;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;35856.62370517927;0.10000013944444444;0.1;0.9;2.51e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5000000000000001;358565.73705179297;322709.1633466138;322709.1633466138;0.0;322709.1633466138;322709.1633466138;0.0;0.0008291101383074106;837.4381106896262;837.4381106896262;845849957.248603;1.0;0.9999998675277535;0.9999998675277535;1.0;-0.18999991089507684;35856.62370517927;0.05000000000000002;358565.737051793;322709.1633466138;358565.73705179314;358565.737051793;-717131.5741035859;0.7100000000000006;717131.4741035859;-0.9000000000000005;-6.6052587949474855e-06;-5.210815271569686e-06;-5.263154418284849;-5.263155152202493;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;197211.20537848602;0.5500001394444445;0.1;0.45;2.51e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;358565.7370517928;161354.58167330673;161354.58167330673;0.0;161354.58167330673;161354.58167330673;0.0;6.287370860298538e-06;-31.095670082889;-31.095670082889;153791167.7884315;1.0;-0.9999992714036897;-0.9999992714036897;1.0;-1.0450001910740403;197211.20537848602;0.05;358565.7370517928;161354.58167330673;358565.73705179273;358565.7370517928;-717131.5741035856;-0.14500000000000002;717131.4741035856;-0.8999999999999998;-1.2009567935693039e-06;1.934874834083879e-07;-0.9569376841189672;-0.956937817558611;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;358565.7870517927;1.0000001394444444;0.1;0.0;2.51e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;358565.73705179273;0.0;0.0;0.0;0.0;0.0;0.0;0.00016447344399752713;-117.94909979218455;-117.94909979218457;84585247.70134336;1.0;-0.9999986752806922;-0.9999986752806923;1.0;-1.9000025100098;358565.7870517927;0.049999999999999996;358565.7370517927;0.0;358565.7370517927;358565.7370517927;-717131.5741035854;-0.9999999999999999;717131.4741035855;-0.8999999999999997;-6.605262721599753e-07;7.339180801777504e-07;-0.5263157547091437;-0.5263158281009517;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;28481.062658227835;0.10000017555555553;0.1;0.9;3.16e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5000000000000001;284810.1265822786;256329.1139240508;256329.1139240508;0.0;256329.1139240508;256329.1139240508;0.0;0.0008291096970857509;665.1799415016114;665.1799415016113;533662196.5921111;1.0;0.9999998332221838;0.9999998332221837;1.0;-0.18999988782012167;28481.062658227835;0.05000000000000002;284810.12658227864;256329.1139240508;284810.12658227864;284810.12658227864;-569620.3531645571;0.7100000000000004;569620.2531645572;-0.9000000000000002;-8.315782558454514e-06;-6.560228462780785e-06;-5.263153518009187;-5.263154441985026;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;156645.61962025313;0.5500001755555556;0.1;0.45;3.16e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;284810.1265822784;128164.55696202524;128164.55696202524;0.0;128164.55696202524;128164.55696202524;0.0;6.287368394322915e-06;-24.699400036206125;-24.699400036206118;97029701.94792274;1.0;-0.9999990827236678;-0.9999990827236674;1.0;-1.04500024055546;156645.61962025313;0.049999999999999996;284810.12658227835;128164.55696202524;284810.1265822783;284810.12658227835;-569620.3531645568;-0.14500000000000013;569620.2531645568;-0.8999999999999995;-1.511961493885248e-06;2.435937962370681e-07;-0.9569376543577522;-0.9569378223534737;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;284810.1765822784;1.0000001755555554;0.1;0.0;3.16e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;284810.12658227846;0.0;0.0;0.0;0.0;0.0;0.0;0.00016447338179108298;-93.6873858220057;-93.68738582200571;53366419.80501161;1.0;-0.9999983322268412;-0.9999983322268414;1.0;-1.9000031600155332;284810.1765822784;0.049999999999999996;284810.1265822784;0.0;284810.1265822784;284810.1265822784;-569620.3531645569;-0.9999999999999999;569620.2531645569;-0.8999999999999999;-8.315788782160724e-07;9.239765313511915e-07;-0.5263157457063748;-0.526315838104028;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;22613.11532663315;0.10000022111111108;0.1;0.9;3.98e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.4999999999999952;226130.65326632865;203517.58793969336;203517.58793969336;0.0;203517.58793969336;203517.58793969336;0.0;0.0008291091404681629;528.1324873763663;528.1324873763664;336414143.5516701;1.0;0.9999997899443834;0.9999997899443837;1.0;-0.18999985871019087;22613.11532663315;0.049999999999999524;226130.6532663265;203517.58793969336;226130.65326632594;226130.6532663265;-452261.4065326573;0.7099999999999882;452261.3065326573;-0.8999999999999856;-1.0473673240731831e-05;-8.262564445466217e-06;-5.263152382277316;-5.263153546018787;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;124371.90929648236;0.5500002211111111;0.1;0.45;3.98e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.4999999999999999;226130.65326633162;101758.79396984921;101758.79396984921;0.0;101758.79396984921;101758.79396984921;0.0;6.287365283402346e-06;-19.610570113490926;-19.61057011349092;61166375.96882731;1.0;-0.9999988446967375;-0.9999988446967372;1.0;-1.04500030297823;124371.90929648236;0.04999999999999999;226130.65326633156;101758.79396984921;226130.65326633156;226130.65326633156;-452261.4065326632;-0.1449999999999999;452261.30653266323;-0.8999999999999998;-1.9043058574575455e-06;3.068048325903822e-07;-0.956937616812837;-0.9569378284023766;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;226130.70326633155;1.000000221111111;0.1;0.0;3.98e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.4999999999999999;226130.65326633162;0.0;0.0;0.0;0.0;0.0;0.0;0.00016447330331532535;-74.38492749446239;-74.3849274944624;33641573.26482154;1.0;-0.9999978994517718;-0.9999978994517719;1.0;-1.9000039800246404;226130.70326633155;0.04999999999999999;226130.65326633156;0.0;226130.65326633156;226130.65326633156;-452261.4065326632;-0.9999999999999998;452261.30653266323;-0.8999999999999998;-1.0473683113545824e-06;1.1637425681717582e-06;-0.5263157343490363;-0.5263158507232931;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;17964.121856287413;0.1000002783333333;0.1;0.9;5.01e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;179640.71856287427;161676.64670658688;161676.64670658688;0.0;161676.64670658688;161676.64670658688;0.0;0.0008291084413030368;419.55402145815265;419.55402145815265;212307173.8762271;1.0;0.999999735583237;0.999999735583237;1.0;-0.18999982214530653;17964.121856287413;0.05;179640.71856287427;161676.64670658688;179640.7185628743;179640.71856287427;-359281.5371257485;0.7100000000000004;359281.43712574855;-0.9000000000000002;-1.3184193143998004e-05;-1.0400863480265097e-05;-5.263150955687825;-5.263152420598175;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;98802.44520958081;0.5500002783333333;0.1;0.45;5.01e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;179640.71856287422;80838.3233532934;80838.3233532934;0.0;80838.3233532934;80838.3233532934;0.0;6.287361375786676e-06;-15.578847307294472;-15.578847307294474;38601437.84211652;1.0;-0.9999985457119667;-0.9999985457119668;1.0;-1.045000381387407;98802.44520958081;0.049999999999999996;179640.7185628742;80838.3233532934;179640.7185628742;179640.7185628742;-359281.5371257484;-0.1449999999999999;359281.43712574843;-0.8999999999999999;-2.3971286119801755e-06;3.862040541523614e-07;-0.9569375696527647;-0.9569378360003882;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;179640.76856287417;1.0000002783333333;0.1;0.0;5.01e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.4999999999999999;179640.71856287422;0.0;0.0;0.0;0.0;0.0;0.0;0.00016447320474221913;-59.09218581578244;-59.09218581578244;21230843.62715127;1.0;-0.9999973558449442;-0.9999973558449442;1.0;-1.9000050100390449;179640.76856287417;0.04999999999999999;179640.7185628742;0.0;179640.7185628742;179640.7185628742;-359281.5371257484;-0.9999999999999998;359281.43712574843;-0.9;-1.3184208788081953e-06;1.4649120875646608e-06;-0.5263157200831117;-0.5263158665743204;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;14263.124484944528;0.10000035055555552;0.1;0.9;6.31e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999806;142630.7448494446;128367.67036449954;128367.67036449954;0.0;128367.67036449954;128367.67036449954;0.0;0.0008291075588629021;333.1162539050679;333.11625390506794;133838500.61362003;1.0;0.9999996669720689;0.999999666972069;1.0;-0.18999977599548568;14263.124484944528;0.04999999999999981;142630.74484944405;128367.67036449954;142630.74484944393;142630.74484944405;-285261.5896988892;0.7099999999999956;285261.4896988892;-0.8999999999999946;-1.6605235584464152e-05;-1.3099685849966163e-05;-5.263149155139198;-5.263151000165373;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;78446.95966719494;0.5500003505555556;0.1;0.45;6.31e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;142630.74484944533;64183.8351822504;64183.8351822504;0.0;64183.8351822504;64183.8351822504;0.0;6.287356443850987e-06;-12.369250304665508;-12.36925030466551;24334378.835574586;1.0;-0.9999981683529857;-0.9999981683529859;1.0;-1.0450004803505855;78446.95966719494;0.049999999999999996;142630.7448494453;64183.8351822504;142630.74484944533;142630.7448494453;-285261.58969889063;-0.1449999999999998;285261.48969889065;-0.9000000000000001;-3.0191378444612544e-06;4.86416652718757e-07;-0.95693751013035;-0.9569378455901104;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;142630.79484944532;1.0000003505555555;0.1;0.0;6.31e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;142630.74484944533;0.0;0.0;0.0;0.0;0.0;0.0;0.0001644730803297223;-46.917852357529924;-46.917852357529924;13383950.292669863;1.0;-0.99999666974064;-0.99999666974064;1.0;-1.9000063100619369;142630.79484944532;0.05;142630.74484944533;0.0;142630.74484944533;142630.74484944533;-285261.58969889063;-1.0;285261.48969889065;-0.9;-1.660526040054755e-06;1.845028933394172e-06;-0.5263157020775768;-0.5263158865804701;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;11335.062594458434;0.10000044111111109;0.1;0.9;7.94e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5000000000300664;113350.12595418424;102015.11336654171;102015.11336654171;0.0;102015.11336654171;102015.11336654171;0.0;0.0008291064525342948;264.7305979417201;264.7305979417201;84527563.38969417;1.0;0.9999995809442019;0.9999995809442019;1.0;-0.18999971814601546;11335.062594458434;0.05000000000300664;113350.1259610003;102015.11336654171;113350.12596282414;113350.1259610003;-226700.3519083685;0.7100000000770685;226700.2519083685;-0.9000000000923131;-2.0894693181890794e-05;-1.64835912880346e-05;-5.263146897107617;-5.263149218740193;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;62342.619269521405;0.5500004411111111;0.1;0.45;7.94e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;113350.12594458438;51007.556675062966;51007.556675062966;0.0;51007.556675062966;51007.556675062966;0.0;6.287350259972555e-06;-9.829962181974034;-9.829962181974034;15368732.124279901;1.0;-0.9999976952035704;-0.9999976952035704;1.0;-1.045000604435406;62342.619269521405;0.05;113350.12594458438;51007.556675062966;113350.12594458436;113350.12594458438;-226700.35188916876;-0.14500000000000002;226700.25188916875;-0.8999999999999998;-3.7990416189286864e-06;6.120678163829553e-07;-0.9569374354984099;-0.9569378576141454;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;113350.17594458436;1.0000004411111112;0.1;0.0;7.94e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;113350.12594458438;0.0;0.0;0.0;0.0;0.0;0.0;0.00016447292433584596;-37.28606982317691;-37.286069823176916;8452835.99299454;1.0;-0.9999958094736068;-0.999995809473607;1.0;-1.9000079400980692;113350.17594458436;0.049999999999999996;113350.12594458436;0.0;113350.12594458436;113350.12594458436;-226700.35188916876;-0.9999999999999999;226700.25188916875;-0.8999999999999999;-2.08947324762059e-06;2.3216369418006553e-06;-0.5263156795014081;-0.5263159116651023;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;9000.049999999994;0.10000055555555552;0.1;0.9;1e-05;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5000000000000001;90000.00000000001;81000.00000000003;81000.00000000003;0.0;81000.00000000003;81000.00000000003;0.0;0.0008291050540985484;210.1957642933015;210.1957642933015;53289152.8586603;1.0;0.9999994722218375;0.9999994722218375;1.0;-0.18999964500122268;9000.049999999994;0.05000000000000002;90000.00000000003;81000.00000000003;90000.00000000003;90000.00000000003;-180000.10000000003;0.7100000000000004;180000.00000000003;-0.9000000000000002;-2.6315720221788914e-05;-2.0760179286077928e-05;-5.263144044357783;-5.263146968326696;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;49500.04999999999;0.5500005555555556;0.1;0.45;1e-05;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;89999.99999999997;40499.99999999998;40499.99999999998;0.0;40499.99999999998;40499.99999999998;0.0;6.28734244478035e-06;-7.804981164101422;-7.804981164101421;9689003.767179713;1.0;-0.9999970972366978;-0.9999970972366977;1.0;-1.0450007612546095;49500.04999999999;0.05;89999.99999999997;40499.99999999998;89999.99999999996;89999.99999999997;-180000.09999999995;-0.14500000000000013;179999.99999999994;-0.8999999999999996;-4.784686705891529e-06;7.708661915047472e-07;-0.9569373411783059;-0.9569378728101621;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;90000.04999999997;1.0000005555555556;0.1;0.0;1e-05;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;89999.99999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.00016447272719061592;-29.605107341583583;-29.605107341583583;5328978.53168328;1.0;-0.9999947222684795;-0.9999947222684795;1.0;-1.900010000155558;90000.04999999997;0.049999999999999996;89999.99999999996;0.0;89999.99999999996;89999.99999999996;-180000.09999999995;-0.9999999999999999;179999.99999999994;-0.8999999999999997;-2.631578254847828e-06;2.923975838719809e-06;-0.5263156509695657;-0.5263159433671495;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;7142.907142857139;0.10000069999999997;0.1;0.9;1.26e-05;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5000000000000002;71428.57142857148;64285.71428571437;64285.71428571437;0.0;64285.71428571437;64285.71428571437;0.0;0.0008291032892310366;166.82170414554102;166.821704145541;33565803.37911082;1.0;0.9999993349993893;0.9999993349993891;1.0;-0.18999955270194135;7142.907142857139;0.050000000000000024;71428.57142857151;64285.71428571437;71428.57142857152;71428.57142857151;-142857.24285714296;0.7100000000000006;142857.14285714296;-0.9000000000000007;-3.315778479260831e-05;-2.6157808003057668e-05;-5.263140443271159;-5.26314412746947;
0.0;1.0;1.0;1.0;1.0;2.0;0.05;39285.76428571428;0.5500007000000001;0.1;0.45;1.26e-05;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;71428.5714285714;32142.857142857123;32142.857142857123;0.0;32142.857142857123;32142.857142857123;0.0;6.287332580971226e-06;-6.1944206720236705;-6.1944206720236705;6102926.423941821;1.0;-0.9999963425229814;-0.9999963425229814;1.0;-1.0450009591823182;39285.76428571428;0.049999999999999996;71428.57142857139;32142.857142857123;71428.57142857138;71428.57142857139;-142857.24285714282;-0.14500000000000013;142857.1428571428;-0.8999999999999995;-6.0287044994413074e-06;9.712912804655454e-07;-0.9569372221335412;-0.9569378919895967;
