rapport;compen;n;type_pertuB1;type_pertuB;sp_pertu;I_old;I;I_Irecymax;lessi;lambda;D;a2;a3;a4;a5;b2;b3;b4;b5;alpha3;m;Eq_B1;Eq_B2;recy_tot;recy_mort;recy_no_convertie;recy_B2;recy_mort_B2;recy_noconvers_B2;VC_11;VC_21;VC_12;VC_22;R_11;R_21;R_12;R_22;VP;fluxEq_I;fluxEq_mortB1;fluxEq_huntB1;fluxEq_recyB2;fluxEq_mortB2;fluxEq_prelB2;J11;J12;J21;J22;J_inverse11;J_inverse12;J_inverse21;J_inverse22;supp
0.0;1.0;1.0;1.0;1.0;1.0;0.05;284810.1765822784;1.0000001755555554;0.1;0.0;3.16e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;284810.12658227846;0.0;0.0;0.0;0.0;0.0;0.0;5.486105585868682e-10;2.5986794322991104e-10;2.5986794322991104e-10;0.00016447338179108296;1.0;0.0008651129580932799;0.0008651129580932799;1.0;-1.9000031600155332;284810.1765822784;0.049999999999999996;284810.1265822784;0.0;284810.1265822784;284810.1265822784;-569620.3531645569;-0.9999999999999999;569620.2531645569;-0.8999999999999999;-8.315788782160724e-07;9.239765313511915e-07;-0.5263157457063748;-0.526315838104028;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;22613.11532663315;0.10000022111111108;0.1;0.9;3.98e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.4999999999999952;226130.65326632865;203517.58793969336;203517.58793969336;0.0;203517.58793969336;203517.58793969336;0.0;6.909772077103834e-10;3.273015650727362e-09;3.273015650727362e-09;0.0016447314827775733;1.0;0.0030702144977595345;0.0030702144977595345;1.0;-0.18999985871019087;22613.11532663315;0.049999999999999524;226130.6532663265;203517.58793969336;226130.65326632594;226130.6532663265;-452261.4065326573;0.7099999999999882;452261.3065326573;-0.8999999999999856;-1.0473673240731831e-05;-8.262564445466217e-06;-5.263152382277316;-5.263153546018787;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;124371.90929648236;0.5500002211111111;0.1;0.45;3.98e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.4999999999999999;226130.65326633162;101758.79396984921;101758.79396984921;0.0;101758.79396984921;101758.79396984921;0.0;6.909718786468289e-10;5.95094264635942e-10;5.95094264635942e-10;0.00029904234403816185;1.0;0.0013091494698270238;0.0013091494698270238;1.0;-1.04500030297823;124371.90929648236;0.04999999999999999;226130.65326633156;101758.79396984921;226130.65326633156;226130.65326633156;-452261.4065326632;-0.1449999999999999;452261.30653266323;-0.8999999999999998;-1.9043058574575455e-06;3.068048325903822e-07;-0.956937616812837;-0.9569378284023766;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;226130.70326633155;1.000000221111111;0.1;0.0;3.98e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.4999999999999999;226130.65326633162;0.0;0.0;0.0;0.0;0.0;0.0;6.909713457399708e-10;3.273018735974975e-10;3.273018735974975e-10;0.00016447330331532535;1.0;0.0009708916477474993;0.0009708916477474993;1.0;-1.9000039800246404;226130.70326633155;0.04999999999999999;226130.65326633156;0.0;226130.65326633156;226130.65326633156;-452261.4065326632;-0.9999999999999998;452261.30653266323;-0.8999999999999998;-1.0473683113545824e-06;1.1637425681717582e-06;-0.5263157343490363;-0.5263158507232931;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;17964.121856287413;0.1000002783333333;0.1;0.9;5.01e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;179640.71856287427;161676.64670658688;161676.64670658688;0.0;161676.64670658688;161676.64670658688;0.0;8.697995664757356e-10;4.120048890029965e-09;4.120048890029965e-09;0.0016447300958203452;1.0;0.0034446528177278285;0.0034446528177278285;1.0;-0.18999982214530653;17964.121856287413;0.05;179640.71856287427;161676.64670658688;179640.7185628743;179640.71856287427;-359281.5371257485;0.7100000000000004;359281.43712574855;-0.9000000000000002;-1.3184193143998004e-05;-1.0400863480265097e-05;-5.263150955687825;-5.263152420598175;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;98802.44520958081;0.5500002783333333;0.1;0.45;5.01e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;179640.71856287422;80838.3233532934;80838.3233532934;0.0;80838.3233532934;80838.3233532934;0.0;8.697911222502846e-10;7.491006062471173e-10;7.491006062471173e-10;0.00029904215818248194;1.0;0.0014688128186904814;0.0014688128186904814;1.0;-1.045000381387407;98802.44520958081;0.049999999999999996;179640.7185628742;80838.3233532934;179640.7185628742;179640.7185628742;-359281.5371257484;-0.1449999999999999;359281.43712574843;-0.8999999999999999;-2.3971286119801755e-06;3.862040541523614e-07;-0.9569375696527647;-0.9569378360003882;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;179640.76856287417;1.0000002783333333;0.1;0.0;5.01e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.4999999999999999;179640.71856287422;0.0;0.0;0.0;0.0;0.0;0.0;8.697902778267376e-10;4.120053778792591e-10;4.12005377879259e-10;0.0001644732047422192;1.0;0.0010893013278977582;0.0010893013278977578;1.0;-1.9000050100390449;179640.76856287417;0.04999999999999999;179640.7185628742;0.0;179640.7185628742;179640.7185628742;-359281.5371257484;-0.9999999999999998;359281.43712574843;-0.9;-1.3184208788081953e-06;1.4649120875646608e-06;-0.5263157200831117;-0.5263158665743204;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;14263.124484944528;0.10000035055555552;0.1;0.9;6.31e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999806;142630.7448494446;128367.67036449954;128367.67036449954;0.0;128367.67036449954;128367.67036449954;0.0;1.095498642504215e-09;5.189117929403819e-09;5.189117929403819e-09;0.0016447283452943975;1.0;0.0038658102236061548;0.0038658102236061548;1.0;-0.18999977599548568;14263.124484944528;0.04999999999999981;142630.74484944405;128367.67036449954;142630.74484944393;142630.74484944405;-285261.5896988892;0.7099999999999956;285261.4896988892;-0.8999999999999946;-1.6605235584464152e-05;-1.3099685849966163e-05;-5.263149155139198;-5.263151000165373;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;78446.95966719494;0.5500003505555556;0.1;0.45;6.31e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;142630.74484944533;64183.8351822504;64183.8351822504;0.0;64183.8351822504;64183.8351822504;0.0;1.095485247507934e-09;9.4347726898216e-10;9.4347726898216e-10;0.00029904192360765764;1.0;0.0016483982154590557;0.0016483982154590557;1.0;-1.0450004803505855;78446.95966719494;0.049999999999999996;142630.7448494453;64183.8351822504;142630.74484944533;142630.7448494453;-285261.58969889063;-0.1449999999999998;285261.48969889065;-0.9000000000000001;-3.0191378444612544e-06;4.86416652718757e-07;-0.95693751013035;-0.9569378455901104;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;142630.79484944532;1.0000003505555555;0.1;0.0;6.31e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;142630.74484944533;0.0;0.0;0.0;0.0;0.0;0.0;1.095483908006304e-09;5.189125684402739e-10;5.189125684402738e-10;0.00016447308032972228;1.0;0.0012224856656017553;0.001222485665601755;1.0;-1.9000063100619369;142630.79484944532;0.05;142630.74484944533;0.0;142630.74484944533;142630.74484944533;-285261.58969889063;-1.0;285261.48969889065;-0.9;-1.660526040054755e-06;1.845028933394172e-06;-0.5263157020775768;-0.5263158865804701;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;11335.062594458434;0.10000044111111109;0.1;0.9;7.94e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5000000000300664;113350.12595418424;102015.11336654171;102015.11336654171;0.0;102015.11336654171;102015.11336654171;0.0;1.3784920640683314e-09;6.529562817499067e-09;6.529562817499067e-09;0.0016447261504741388;1.0;0.004336458259436614;0.004336458259436614;1.0;-0.18999971814601546;11335.062594458434;0.05000000000300664;113350.1259610003;102015.11336654171;113350.12596282414;113350.1259610003;-226700.3519083685;0.7100000000770685;226700.2519083685;-0.9000000000923131;-2.0894693181890794e-05;-1.64835912880346e-05;-5.263146897107617;-5.263149218740193;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;62342.619269521405;0.5500004411111111;0.1;0.45;7.94e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;113350.12594458438;51007.556675062966;51007.556675062966;0.0;51007.556675062966;51007.556675062966;0.0;1.3784708548201268e-09;1.1871952690649722e-09;1.1871952690649722e-09;0.0002990416294873986;1.0;0.001849087820135874;0.001849087820135874;1.0;-1.045000604435406;62342.619269521405;0.05;113350.12594458438;51007.556675062966;113350.12594458436;113350.12594458438;-226700.35188916876;-0.14500000000000002;226700.25188916875;-0.8999999999999998;-3.7990416189286864e-06;6.120678163829553e-07;-0.9569374354984099;-0.9569378576141454;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;113350.17594458436;1.0000004411111112;0.1;0.0;7.94e-06;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;113350.12594458438;0.0;0.0;0.0;0.0;0.0;0.0;1.3784687338962213e-09;6.529575096133085e-10;6.529575096133086e-10;0.00016447292433584596;1.0;0.0013713214016004545;0.0013713214016004547;1.0;-1.9000079400980692;113350.17594458436;0.049999999999999996;113350.12594458436;0.0;113350.12594458436;113350.12594458436;-226700.35188916876;-0.9999999999999999;226700.25188916875;-0.8999999999999999;-2.08947324762059e-06;2.3216369418006553e-06;-0.5263156795014081;-0.5263159116651023;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;9000.049999999994;0.10000055555555552;0.1;0.9;1e-05;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5000000000000001;90000.00000000001;81000.00000000003;81000.00000000003;0.0;81000.00000000003;81000.00000000003;0.0;1.7361425841873792e-09;8.22361688254858e-09;8.22361688254858e-09;0.0016447233765097158;1.0;0.004866578600415197;0.004866578600415197;1.0;-0.18999964500122268;9000.049999999994;0.05000000000000002;90000.00000000003;81000.00000000003;90000.00000000003;90000.00000000003;-180000.10000000003;0.7100000000000004;180000.00000000003;-0.9000000000000002;-2.6315720221788914e-05;-2.0760179286077928e-05;-5.263144044357783;-5.263146968326696;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;49500.04999999999;0.5500005555555556;0.1;0.45;1e-05;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.5;89999.99999999997;40499.99999999998;40499.99999999998;0.0;40499.99999999998;40499.99999999998;0.0;1.7361089421344113e-09;1.4952062888894979e-09;1.4952062888894977e-09;0.00029904125777789956;1.0;0.002075138427158164;0.0020751384271581637;1.0;-1.0450007612546095;49500.04999999999;0.05;89999.99999999997;40499.99999999998;89999.99999999996;89999.99999999997;-180000.09999999995;-0.14500000000000013;179999.99999999994;-0.8999999999999996;-4.784686705891529e-06;7.708661915047472e-07;-0.9569373411783059;-0.9569378728101621;
0.0;1.0;1.0;1.0;1.0;1.0;0.05;90000.04999999997;1.0000005555555556;0.1;0.0;1e-05;2.0;0.4;0.2;0.5;0.3;0.5;0.4;0.4;1.0;0.1;0.49999999999999994;89999.99999999997;0.0;0.0;0.0;0.0;0.0;0.0;1.7361055779211459e-09;8.223636359530794e-10;8.223636359530794e-10;0.00016447272719061592;1.0;0.0015389655031744533;0.0015389655031744533;1.0;-1.900010000155558;90000.04999999997;0.049999999999999996;89999.99999999996;0.0;89999.99999999996;89999.99999999996;-180000.09999999995;-0.9999999999999999;179999.99999999994;-0.8999999999999997;-2.631578254847828e-06;2.923975838719809e-06;-0.5263156509695657;-0.5263159433671495;
