rapport;compen;n;type_pertuB1;type_pertuB;sp_pertu;I_old;I;I_Irecymax;lessi;lambda;D;a2;a3;a4;a5;b2;b3;b4;b5;alpha3;m;Eq_B1;Eq_B2;Eq_B3;recy_tot;recy_mort;recy_no_convertie;recy_B2;recy_B3;recy_mort_B2;recy_mort_B3;recy_noconvers_B2;recy_noconvers_B3;VC_11;VC_21;VC_31;VC_12;VC_22;VC_32;VC_13;VC_23;VC_33;R_11;R_21;R_31;R_12;R_22;R_32;R_13;R_23;R_33;VP;fluxEq_I;fluxEq_mortB1;fluxEq_huntB1;fluxEq_recyB2;fluxEq_recyB3;fluxEq_mortB2;fluxEq_mortB3;fluxEq_prelB2;fluxEq_prelB3;fluxEq_huntB2;J11;J12;J13;J21;J22;J23;J31;J32;J33;J_inverse11;J_inverse12;J_inverse13;J_inverse21;J_inverse22;J_inverse23;J_inverse31;J_inverse32;J_inverse33;supp
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.07499362253930338;0.15002551635196792;0.1;0.95;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.49999999990947674;0.4998724510576105;2.2442643705083483;0.4748788284187547;0.26119522457681177;0.2136836038419429;0.047511620734869;0.4273672076838857;0.047511620734869;0.21368360384194277;0.0;0.2136836038419429;0.008042430929687034;-0.0027853498488548713;0.03941896470417035;-0.0027853498488548713;0.0011599264475292963;-0.013892308454749362;0.03941896470417035;-0.013892308454749366;0.19922617958194272;1.0;-0.9119496403021335;0.9847780059733102;-0.9119496403021335;1.0;-0.9138732991064218;0.9847780059733102;-0.913873299106422;1.0;-0.025031787132091584;0.07499362253930338;0.049999999990947674;0.49987245096711036;0.047511620734869;0.4273672076838857;0.050012232352493684;0.22493010930730817;0.49987245096711036;0.22493010930730833;0.4498602186146166;-1.099744902115221;-0.47742876808067497;0.19063961534559493;0.999744902115221;-4.998724510567779e-05;-0.20044885287410183;0.0;0.44997500628692383;-0.00022442643705076546;-6.661709358923415;-6.327795113998178;-7.068854841149618;-0.0165713111991985;-0.018228865157627054;2.2047612739302593;-33.225478954403265;-36.54887464105354;-35.25668368684944;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.07999234704716404;0.16002551635196793;0.1;0.94;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.4999999998981761;0.49987245105758066;2.244264370451986;0.46988010389843626;0.2584458011548891;0.21143430274354721;0.04701149841134126;0.42286860548709504;0.04701149841134126;0.21143430274354783;0.0;0.21143430274354721;0.007656757301458189;-0.0027862927844197376;0.03750616903180354;-0.0027862927844197354;0.0012002804777673539;-0.013897021438621563;0.037506169031803545;-0.013897021438621579;0.1897766462133346;1.0;-0.919100364543412;0.9839179466928668;-0.9191003645434114;1.0;-0.9207865620077157;0.983917946692867;-0.9207865620077167;1.0;-0.026509462698626203;0.07999234704716404;0.04999999998981761;0.49987245095578275;0.04701149841134126;0.42286860548709504;0.0500122323524907;0.22493010930164664;0.49987245095578275;0.224930109301646;0.449860218603292;-1.0997449021151613;-0.4829295178764676;0.18863288255246718;0.9997449021151613;-4.99872451056748e-05;-0.20044885287408987;0.0;0.4499750062756232;-0.00022442643704547615;-6.244772075422888;-5.869153463451757;-6.702768172412014;-0.015534160356521642;-0.017087972766433014;2.205671931564554;-31.145991514787376;-34.26138539665582;-33.43081524193811;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.08499107155502472;0.17002551635196794;0.1;0.9299999999999999;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000000062026;0.4998724510215829;2.2442643709857615;0.46488137947007957;0.25569637778486054;0.20918500168521906;0.04651137608446521;0.41837000338561436;0.04651137608446521;0.2091850017003953;0.0;0.20918500168521906;0.007315621066181911;-0.0027871254066784454;0.03581491968242756;-0.0027871254066784462;0.0012399663975834775;-0.0139011840648171;0.03581491968242756;-0.0139011840648171;0.18143058148554975;1.0;-0.9253924485475856;0.9830670376281248;-0.925392448547586;1.0;-0.9268118746948794;0.9830670376281248;-0.9268118746948794;1.0;-0.027964436452543456;0.08499107155502472;0.050000000000620264;0.4998724510277839;0.04651137608446521;0.41837000338561436;0.050012232348887325;0.22493010935526378;0.4998724510277839;0.22493010933894525;0.44986021867789056;-1.0997449020431658;-0.4884302678006552;0.1866261497527428;0.9997449020431658;-4.998724308957375e-05;-0.20044885285965475;0.0;0.4499750063826452;-0.00022442644436978756;-5.876950592463137;-5.464540446723895;-6.379807029989727;-0.01461918782075131;-0.016081479630479397;2.20647531135219;-29.311470630941525;-32.24336561445562;-31.820036677061612;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.08998979606288535;0.18002551635196787;0.1;0.92;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000003617803;0.4998724509030036;2.244264372741604;0.459882655223802;0.2529469545191614;0.2069357007046406;0.04601125375005613;0.41387140147374585;0.04601125375005613;0.20693570076910525;0.0;0.2069357007046406;0.00701162447523038;-0.002787866106298258;0.03430833457898083;-0.002787866106298256;0.0012790006291749057;-0.013904888061436861;0.03430833457898083;-0.013904888061436865;0.17400407188189632;1.0;-0.9309518272742188;0.9822241475594173;-0.9309518272742182;1.0;-0.9320783324576188;0.9822241475594173;-0.9320783324576191;1.0;-0.029397003739279816;0.08998979606288535;0.05000000003617803;0.49987245126469154;0.04601125375005613;0.41387140147374585;0.050012232337017536;0.22493010953163614;0.49987245126469154;0.22493010946156586;0.4498602189231317;-1.0997449018060073;-0.4939310179966781;0.18461941693815254;0.9997449018060072;-4.99872360033747e-05;-0.20044885281210445;0.0;0.44997500673469165;-0.0002244264684961021;-5.550048800678393;-5.1049401343293175;-6.092774920528115;-0.013806005889252883;-0.015186958756760661;2.207189313712589;-27.681037956998622;-30.44984807115812;-30.38845526171441;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.09498852057074601;0.19002551635196785;0.1;0.91;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.4999999998714061;0.49987245105751454;2.2442643703184695;0.4548839303453479;0.2501975308930544;0.20468639945229353;0.045511131440760515;0.40937279890458744;0.045511131440760515;0.2046863994522939;0.0;0.20468639945229353;0.006738927934737857;-0.002788529396926723;0.032957302524788054;-0.0027885293969267225;0.0013173990712067414;-0.013908205819851782;0.03295730252478805;-0.013908205819851782;0.16735196017791537;1.0;-0.935882108230961;0.9813882426584611;-0.9358821082309607;1.0;-0.936692473693526;0.9813882426584609;-0.936692473693526;1.0;-0.030807463174044685;0.09498852057074601;0.04999999998714061;0.49987245092895344;0.045511131440760515;0.40937279890458744;0.05001223235248409;0.22493010928823504;0.49987245092895344;0.22493010928823465;0.4498602185764693;-1.0997449021150292;-0.49943176727026334;0.18261268417309678;0.9997449021150291;-4.998724510566819e-05;-0.20044885287406333;0.0;0.44997500624885317;-0.00022442643703202736;-5.257598112929789;-4.783236915684639;-5.835992180688195;-0.013078519310223137;-0.014386704956636999;2.207828077203126;-26.222431216976673;-28.845343438034398;-29.107743501706008;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.09998724507860668;0.20002551635196786;0.1;0.9;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000000991714;0.49987245097519145;2.2442643714412576;0.4498852059980852;0.24744810757073527;0.20243709842734992;0.045011009109819186;0.404874196888266;0.045011009109819186;0.20243709846091607;0.0;0.20243709842734992;0.006492860175341574;-0.002789126889427958;0.031738538913815374;-0.002789126889427959;0.001355177107270984;-0.013911195253247566;0.031738538913815374;-0.01391119525324756;0.1613581483061779;1.0;-0.940269219085442;0.980558376880622;-0.9402692190854424;1.0;-0.9407429389701758;0.980558376880622;-0.9407429389701752;1.0;-0.03219611609336658;0.09998724507860668;0.050000000009917146;0.4998724510743376;0.045011009109819186;0.404874196888266;0.05001223234424354;0.22493010940101782;0.4998724510743376;0.22493010936372212;0.4498602187274442;-1.0997449019503829;-0.5049325173305925;0.18060595136533275;0.9997449019503829;-4.9987239796454e-05;-0.2004488528410518;0.0;0.44997500647397215;-0.00022442645376236032;-4.994425101474764;-4.493739887800761;-5.604916345294817;-0.01242386515035746;-0.013666568676639004;2.208402886923651;-24.909847781952983;-27.401468167649057;-27.955245712855127;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.10498596958646736;0.21002551635196787;0.1;0.89;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.4999999998577955;0.4998724510574874;2.2442643702505873;0.4448864813146318;0.24469868405416895;0.2001877972604629;0.04451088679370841;0.4003755945209234;0.04451088679370841;0.20018779726046054;0.0;0.2001877972604629;0.006269639685474397;-0.0027896679785196373;0.030633196414458195;-0.0027896679785196364;0.0013923496399804876;-0.013913903221953294;0.030633196414458188;-0.013913903221953298;0.1559286681167885;1.0;-0.9441849476516975;0.9797336835688297;-0.9441849476516971;1.0;-0.9443040236515384;0.9797336835688295;-0.9443040236515386;1.0;-0.03356326608237029;0.10498596958646736;0.04999999998577955;0.4998724509153191;0.04451088679370841;0.4003755945209234;0.05001223235248136;0.22493010928141635;0.4998724509153191;0.224930109281419;0.449860218562838;-1.0997449021149748;-0.5104332668699365;0.17859921858685796;0.9997449021149748;-4.998724510610956e-05;-0.20044885287405245;0.0;0.4499750062352428;-0.00022442643702389302;-4.756342800232893;-4.231843281538266;-5.395871100436636;-0.011831623456637927;-0.01301508770152758;2.2089228988835017;-23.722405030681895;-26.095250841697965;-26.912626167489186;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.10998469409432804;0.22002551635196788;0.1;0.88;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.49999999986337945;0.49987245105312866;2.244264370277682;0.43988775680815356;0.24194926063984112;0.19793849616831244;0.04401076446979965;0.39587699233835394;0.04401076446979965;0.19793849617004147;0.0;0.19793849616831244;0.006066172434369935;-0.002790160351265043;0.029625856101881134;-0.002790160351265043;0.0014289310958899128;-0.013916368068924705;0.02962585610188114;-0.01391636806892471;0.15098664968799677;1.0;-0.9476896634504189;0.9789133679176897;-0.9476896634504189;1.0;-0.947438413071031;0.9789133679176899;-0.9474384130710314;1.0;-0.03490921846699113;0.10998469409432804;0.049999999986337945;0.499872450916543;0.04401076446979965;0.39587699233835394;0.050012232352045057;0.22493010928413804;0.499872450916543;0.22493010928217322;0.44986021856434644;-1.0997449021062573;-0.5159340166835793;0.17659248579298292;0.9997449021062573;-4.998724480224974e-05;-0.2004488528723046;0.0;0.44997500624067527;-0.00022442643790324848;-4.539926280874597;-3.9937795880910527;-5.205849229599236;-0.011293277364993833;-0.012422893264129762;2.209395587028679;-22.643021028482455;-24.907900897414844;-25.964886281186622;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.1149834186021887;0.23002551635196788;0.1;0.87;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.499999999479991;0.49987245116113477;2.2442643684041577;0.4348890320235672;0.23919983706915693;0.1956891949544103;0.04351064215568512;0.3913783898678821;0.04351064215568512;0.1956891949134718;0.0;0.1956891949544103;0.005879902229472526;-0.0027906103551704553;0.02870378114301359;-0.0027906103551704523;0.001464935452850927;-0.013918621456186383;0.02870378114301359;-0.013918621456186393;0.14646859908213822;1.0;-0.9508344410970843;0.9780967003633224;-0.9508344410970831;1.0;-0.9501993192130531;0.9780967003633224;-0.9501993192130538;1.0;-0.03623427987649714;0.1149834186021887;0.049999999947999106;0.49987245064125846;0.04351064215568512;0.3913783898678821;0.050012232362856464;0.22493010909594463;0.49987245064125846;0.22493010914300038;0.4498602182860007;-1.0997449023222696;-0.5214347660509007;0.17458575301839488;0.9997449023222695;-4.998726031742591e-05;-0.20044885291561507;0.0;0.44997500586503364;-0.00022442641587329883;-4.342346832452981;-3.7764371534533625;-5.03236701799889;-0.010801788264198005;-0.011882242712038088;2.2098271351565235;-21.657587493084307;-23.82389886339255;-25.099638450819192;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.11998214311004939;0.2400255163519679;0.1;0.86;0.0001;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.4999999998415907;0.49987245105747563;2.244264370169771;0.4298903077732196;0.23645041379816964;0.19343989397505;0.043010519823132955;0.3868797879500867;0.043010519823132955;0.1934398939750367;0.0;0.19343989397505;0.00570869866190854;-0.0027910232828005344;0.027856357921784484;-0.002791023282800533;0.0015003762489119038;-0.013920689783605897;0.027856357921784477;-0.013920689783605904;0.14232161099667343;1.0;-0.9536627283066016;0.9772830106343458;-0.9536627283066011;1.0;-0.9526321619065273;0.9772830106343455;-0.9526321619065279;1.0;-0.03753875779040641;0.11998214311004939;0.04999999998415908;0.49987245089910676;0.043010519823132955;0.3868797879500867;0.05001223235248019;0.22493010927329848;0.49987245089910676;0.22493010927331392;0.4498602185466279;-1.0997449021149512;-0.5269355162732259;0.17257902020750973;0.9997449021149513;-4.998724510832884e-05;-0.20044885287404773;0.0;0.44997500621903913;-0.00022442643701009373;-4.161247633503347;-3.577223413510344;-4.873355087142214;-0.010351296610869117;-0.011386690398721627;2.210222681796787;-20.754349705429007;-22.8303142501367;-24.306561587413015;
