rapport;compen;n;type_pertuB1;type_pertuB;sp_pertu;I_old;I;I_Irecymax;lessi;lambda;D;a2;a3;a4;a5;b2;b3;b4;b5;alpha3;m;Eq_B1;Eq_B2;Eq_B3;recy_tot;recy_mort;recy_no_convertie;recy_B2;recy_B3;recy_mort_B2;recy_mort_B3;recy_noconvers_B2;recy_noconvers_B3;VC_11;VC_21;VC_31;VC_12;VC_22;VC_32;VC_13;VC_23;VC_33;R_11;R_21;R_31;R_12;R_22;R_32;R_13;R_23;R_33;VP;fluxEq_I;fluxEq_mortB1;fluxEq_huntB1;fluxEq_recyB2;fluxEq_recyB3;fluxEq_mortB2;fluxEq_mortB3;fluxEq_prelB2;fluxEq_prelB3;fluxEq_huntB2;J11;J12;J13;J21;J22;J23;J31;J32;J33;J_inverse11;J_inverse12;J_inverse13;J_inverse21;J_inverse22;J_inverse23;J_inverse31;J_inverse32;J_inverse33;supp
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.29938540189836504;0.6002464450994149;0.1;0.5;1.58e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000001236324;0.498770803648675;2.2443870628164464;0.24938540188600164;0.1371620692992819;0.11222333258671974;0.024938736712562262;0.22444666517343936;0.024938736712562262;0.11222333258671964;0.0;0.11222333258671974;0.0032900588220333995;-0.0028053487218297995;0.015770163972591268;-0.0028053487218297995;0.0024931927263756757;-0.01399177402220475;0.015770163972591268;-0.01399177402220475;0.08426396741059716;1.0;-0.979505992838086;0.9471383594707727;-0.979505992838086;1.0;-0.9653257811341422;0.9471383594707727;-0.9653257811341422;1.0;-0.0729811493241058;0.29938540189836504;0.050000000012363245;0.4987708037720035;0.024938736712562262;0.22444666517343936;0.049877473425124524;0.22444666517343928;0.4987708037720035;0.22444666517343947;0.44889333034687895;-1.09754160729735;-0.7249994091420463;0.10000531919733893;0.99754160729735;-7.880578696816397e-07;-0.2000070922631187;0.0;0.4499996060946975;-3.5461315591667186e-06;-1.6700332999677336;-0.8349837502451175;-2.6906108301900824;-6.563771652662789e-05;-7.221766427506058e-05;2.2221184176480366;-8.329343141725086;-9.164330181944075;-13.419514142960757;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.5487708037967302;1.1002464450994152;0.1;0.0;1.58e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000001348971;0.49877080364867504;2.2443870628726295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002556056222124159;-0.002805378053615667;0.011598160198710315;-0.002805378053615668;0.0033090794831637754;-0.013991923530117004;0.011598160198710317;-0.013991923530117007;0.06529164704208723;1.0;-0.9646118540748303;0.897790674315624;-0.9646118540748307;1.0;-0.9519080759296126;0.8977906743156241;-0.9519080759296128;1.0;-0.10000691523410464;0.5487708037967302;0.05000000001348971;0.4987708037832405;0.0;0.0;0.04987747342512453;0.22444666517905798;0.4987708037832405;0.22444666517905798;0.448893330358116;-1.09754160729735;-1.0000000002697942;0.0;0.9975416072973501;-7.880578697926621e-07;-0.2000070922631187;0.0;0.44999960610596224;-3.5461315593387544e-06;-0.9110945629621852;3.589721606042145e-05;-2.024656357066159;-3.580896659694262e-05;-3.939868820182567e-05;2.222144591759668;-4.54411253333614;-4.999643661070006;-10.098045449178986;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.05;0.10024550020695622;0.1;1.0;2e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000000000955;0.49877550510262286;2.244386539773516;0.49877550510272595;0.2743267765835027;0.22444872851922323;0.04987804806427126;0.4488974570384547;0.04987804806427126;0.22444872851923145;0.0;0.22444872851922323;0.01111102017243797;-0.002804932661777509;0.054659799238296294;-0.0028049326617775126;0.0009595390781581163;-0.01398969387190319;0.054659799238296294;-0.013989693871903176;0.27477669992922266;1.0;-0.8590414868254911;0.9892387329454612;-0.8590414868254921;1.0;-0.86156277472525;0.9892387329454612;-0.8615627747252491;1.0;-0.01730124116898357;0.05;0.05000000000000955;0.4987755051027181;0.04987804806427126;0.4488974570384547;0.04987804806427126;0.22444872851923145;0.4987755051027181;0.22444872851922323;0.44889745703844647;-1.0975510102052457;-0.4499985036735805;0.200013466319235;0.9975510102052457;-9.975510094558452e-07;-0.20000897754615177;0.0;0.44999950122459;-4.488773083210768e-06;-10.000000000000009;-10.00000000000001;-10.000000000000009;-0.0004975093442286801;-0.0005473824172985292;2.2217271758586103;-49.875311718216956;-54.87508728938852;-49.87532280163184;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.29938775255136296;0.6002455002069562;0.1;0.5;2e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000000000674;0.49877550510264373;2.2443865397733784;0.24938775255135492;0.1371633882917455;0.11222436425960942;0.024939024032136676;0.22444872851921827;0.024939024032136676;0.11222436425960884;0.0;0.11222436425960942;0.003290001719277091;-0.0028053121563605425;0.015769893148317574;-0.002805312156360542;0.0024931704208168756;-0.01399159426199982;0.015769893148317574;-0.013991594261999817;0.08426259288936236;1.0;-0.979506107616903;0.9471380383034187;-0.9795061076169029;1.0;-0.9653255704774453;0.9471380383034187;-0.965325570477445;1.0;-0.07298235444012004;0.29938775255136296;0.05000000000000674;0.49877550510271096;0.024939024032136676;0.22444872851921827;0.04987804806427335;0.22444872851921768;0.49877550510271096;0.22444872851921885;0.4488974570384377;-1.0975510102052874;-0.7249992518368434;0.10000673315961958;0.9975510102052875;-9.975510104550877e-07;-0.20000897754616015;0.0;0.4499995012245624;-4.488773079019401e-06;-1.6700056186476993;-0.8349611651677654;-2.6905666644173922;-8.308433994160422e-05;-9.141317115844316e-05;2.2220908269974187;-8.329205080122767;-9.164170409706133;-13.419296192060944;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.548775505102726;1.1002455002069562;0.1;0.0;2e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000000000773;0.4987755051026413;2.244386539773427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025560081112534507;-0.0028053492845986883;0.011597935359633748;-0.0028053492845986874;0.003309074020315442;-0.013991783509589564;0.011597935359633748;-0.013991783509589566;0.06529052203869459;1.0;-0.9646118363941548;0.8977894538514858;-0.9646118363941545;1.0;-0.9519075366124997;0.8977894538514858;-0.9519075366124998;1.0;-0.1000087534620449;0.548775505102726;0.05000000000000773;0.4987755051027184;0.0;0.0;0.04987804806427311;0.2244487285192225;0.4987755051027184;0.22444872851922262;0.4488974570384452;-1.0975510102052826;-1.0000000000001545;0.0;0.9975510102052826;-9.975510101220159e-07;-0.20000897754615918;0.0;0.4499995012245721;-4.48877307950522e-06;-0.9110780854066436;4.543826388822501e-05;-2.0246202115383767;-4.5326986043670454e-05;-4.9870812432487864e-05;2.2221239584556347;-4.544030350929259;-4.999548946413831;-10.097867499562767;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.05;0.10024435279639925;0.1;1.0;2.51e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000001655475;0.4987812139764629;2.244385906207358;0.4987812141552974;0.27432998000587855;0.22445123414941884;0.04987874584222182;0.44890246831307556;0.04987874584222182;0.22445123416365673;0.0;0.22445123414941884;0.011110990031410166;-0.0028047914903324297;0.05465965265870015;-0.00280479149033243;0.0009594761698837131;-0.013988990994882638;0.05465965265870012;-0.013988990994882615;0.2747758998304115;1.0;-0.8590275764132534;0.989238862134179;-0.8590275764132537;1.0;-0.8615489844027696;0.9892388621341784;-0.8615489844027682;1.0;-0.017301197431442403;0.05;0.050000000016554746;0.49878121414160687;0.04987874584222182;0.44890246831307556;0.04987874584222182;0.22445123416365673;0.49878121414160687;0.22445123414941884;0.44890246829883773;-1.097562427952926;-0.44999812225482544;0.20001690021953;0.9975624279529258;-1.2519397498752623e-06;-0.20001126680456163;0.0;0.4499993741945753;-5.633414968353198e-06;-9.999999999999993;-9.999999999999995;-9.999999999999993;-0.0006243749295863658;-0.0006869649903274898;2.2216009375199612;-49.87531171679004;-54.87503006215095;-49.87532562646746;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.2993906070776487;0.6002443527963992;0.1;0.5;2.51e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000001229146;0.49878121400809966;2.2443859059974614;0.24939060706535743;0.13716498999402515;0.11222561707133227;0.02493937292269279;0.22445123414266463;0.02493937292269279;0.11222561707133236;0.0;0.11222561707133227;0.003289932386532545;-0.002805267758682741;0.01576956432032101;-0.0028052677586827405;0.002493143336737112;-0.013991375997893409;0.015769564320321006;-0.01399137599789341;0.0842609239821144;1.0;-0.9795062469687844;0.9471376483289501;-0.9795062469687843;1.0;-0.9653253146802547;0.9471376483289499;-0.9653253146802548;1.0;-0.07298381779319167;0.2993906070776487;0.05000000001229146;0.49878121413071463;0.02493937292269279;0.22445123414266463;0.04987874584538558;0.2244512341426647;0.49878121413071463;0.22445123414266455;0.4489024682853291;-1.0975624280161993;-0.7249990612287365;0.10000845011293605;0.9975624280161993;-1.2519408472991082e-06;-0.20001126681724798;0.0;0.449999374152491;-5.633408624123017e-06;-1.6699720068580162;-0.8349337416631771;-2.690513036419707;-0.0001042687480035187;-0.00011472110116719282;2.2220573239577748;-8.329037440035703;-9.163976407875463;-13.419031546641637;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.5487812141552975;1.1002443527963994;0.1;0.0;2.51e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000001341125;0.49878121400810055;2.2443859060533113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025559496963905837;-0.0028053143539052655;0.011597662366206457;-0.0028053143539052655;0.0033090673878560014;-0.013991613500173755;0.011597662366206456;-0.013991613500173755;0.0652891560955215;1.0;-0.964611814910513;0.8977879718985451;-0.964611814910513;1.0;-0.9519068817379065;0.897787971898545;-0.9519068817379065;1.0;-0.10001098559663028;0.5487812141552975;0.050000000013411254;0.49878121414188614;0.0;0.0;0.049878745845385666;0.22445123414825033;0.49878121414188614;0.22445123414825024;0.4489024682965005;-1.097562428016201;-1.000000000268225;0.0;0.9975624280162011;-1.2519408472991103e-06;-0.20001126681724832;0.0;0.44999937416368896;-5.633408624235445e-06;-0.9110580777524271;5.7023116223813484e-05;-2.024576322175073;-5.6884118257984324e-05;-6.258642987887151e-05;2.2220989032745613;-4.543930562000187;-4.999433940474099;-10.097651425981034;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.05;0.10024289051618605;0.1;1.0;3.16e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000000027337;0.49878849005885917;2.244385096842445;0.49878849006181225;0.2743340626221;0.22445442743971225;0.04987963518215262;0.4489088548796596;0.04987963518215262;0.22445442743994737;0.0;0.22445442743971225;0.011110951598713998;-0.0028046115665748403;0.054659465754466695;-0.0028046115665748403;0.0009593959986104719;-0.013988095174167083;0.054659465754466695;-0.013988095174167083;0.27477487966133024;1.0;-0.8590098455272603;0.9892390267809344;-0.8590098455272603;1.0;-0.8615314065550086;0.9892390267809344;-0.8615314065550086;1.0;-0.017301141689169255;0.05;0.050000000000273374;0.49878849006158626;0.04987963518215262;0.4489088548796596;0.04987963518215262;0.22445442743994737;0.49878849006158626;0.22445442743971225;0.4489088548794245;-1.0975769801177184;-0.44999763574529994;0.20002127677061332;0.9975769801177183;-1.5761716102950705e-06;-0.20001418451360253;0.0;0.4499992119169103;-7.092257010785546e-06;-9.999999999999993;-9.999999999999995;-9.999999999999993;-0.0007860647747925789;-0.0008648621799512083;2.221440048946593;-49.875311714503795;-54.874957126191056;-49.87532922631036;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.2993942450309061;0.6002428905161861;0.1;0.5;3.16e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000000020295;0.49878849005938175;2.2443850968389785;0.24939424503070312;0.13716703131090277;0.11222721371980036;0.024939817591102437;0.2244544274396007;0.024939817591102437;0.11222721371980034;0.0;0.11222721371980036;0.003289844021391592;-0.002805211174138445;0.015769145226788343;-0.0028052111741384434;0.002493108819054018;-0.013991097821697647;0.015769145226788343;-0.01399109782169765;0.08425879694475968;1.0;-0.9795064246108248;0.9471371513137412;-0.9795064246108243;1.0;-0.9653249886777244;0.9471371513137412;-0.9653249886777246;1.0;-0.07298568285199063;0.2993942450309061;0.05000000000020295;0.4987884900614063;0.024939817591102437;0.2244544274396007;0.049879635182204875;0.22445442743960067;0.4987884900614063;0.22445442743960073;0.44890885487920146;-1.0975769801187636;-0.7249988178743227;0.10001063838535904;0.9975769801187635;-1.5761716286154019e-06;-0.2000141845138121;0.0;0.4499992119162152;-7.092256905983416e-06;-1.6699291702767172;-0.834898792096622;-2.6904446902757595;-0.00013126724777578518;-0.00014442585612315235;2.2220146273479875;-8.3288237908694;-9.163729162270196;-13.418694269620302;
0.0;1.0;2.0;1.0;1.0;3.0;0.05;0.5487884900618123;1.100242890516186;0.1;0.0;3.16e-06;2.0;0.401;0.2;0.5;1.0;0.5;0.4;0.4;1.0;0.1;0.5000000000022145;0.4987884900593819;2.2443850968399004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025558752464119876;-0.002805269834504747;0.011597314436063948;-0.002805269834504746;0.0033090589353424317;-0.013991396822034229;0.011597314436063945;-0.01399139682203423;0.06528741519443146;1.0;-0.9646117875645762;0.897786083141429;-0.9646117875645759;1.0;-0.9519060470919485;0.8977860831414288;-0.9519060470919487;1.0;-0.10001383047507285;0.5487884900618123;0.05000000000022145;0.498788490061591;0.0;0.0;0.049879635182204896;0.22445442743969285;0.498788490061591;0.22445442743969302;0.44890885487938603;-1.0975769801187638;-1.000000000004429;0.0;0.9975769801187638;-1.5761716283933577e-06;-0.20001418451381217;0.0;0.4499992119164001;-7.0922569059446955e-06;-0.9110325790824713;7.17870021859464e-05;-2.0245203876992726;-7.161306085200615e-05;-7.879176107068119e-05;2.222066973309995;-4.543803386380661;-4.999287371770912;-10.097376052693715;
